"COUNTRY","COICOP_1999","FREQUENCY","TIME_PERIOD","OBS_VALUE"
"Indonesia","Clothing and footwear","Monthly","2018-M04",""
"Indonesia","Clothing and footwear","Monthly","2018-M05",""
"Indonesia","Clothing and footwear","Monthly","2018-M06",""
"Indonesia","Clothing and footwear","Monthly","2018-M07",""
"Indonesia","Clothing and footwear","Monthly","2018-M08",""
"Indonesia","Clothing and footwear","Monthly","2018-M09",""
"Indonesia","Clothing and footwear","Monthly","2018-M10",""
"Indonesia","Clothing and footwear","Monthly","2018-M11",""
"Indonesia","Clothing and footwear","Monthly","2018-M12",""
"Indonesia","Clothing and footwear","Monthly","2019-M01",""
"Indonesia","Clothing and footwear","Monthly","2019-M02",""
"Indonesia","Clothing and footwear","Monthly","2019-M03",""
"Indonesia","Clothing and footwear","Monthly","2019-M04",""
"Indonesia","Clothing and footwear","Monthly","2019-M05",""
"Indonesia","Clothing and footwear","Monthly","2019-M06",""
"Indonesia","Clothing and footwear","Monthly","2019-M07",""
"Indonesia","Clothing and footwear","Monthly","2019-M08",""
"Indonesia","Clothing and footwear","Monthly","2019-M09",""
"Indonesia","Clothing and footwear","Monthly","2019-M10",""
"Indonesia","Clothing and footwear","Monthly","2019-M11",""
"Indonesia","Clothing and footwear","Monthly","2019-M12",""
"Indonesia","Clothing and footwear","Monthly","2020-M01",""
"Indonesia","Clothing and footwear","Monthly","2020-M02",""
"Indonesia","Clothing and footwear","Monthly","2020-M03",""
"Indonesia","Clothing and footwear","Monthly","2020-M04",""
"Indonesia","Clothing and footwear","Monthly","2020-M05",""
"Indonesia","Clothing and footwear","Monthly","2020-M06",""
"Indonesia","Clothing and footwear","Monthly","2020-M07",""
"Indonesia","Clothing and footwear","Monthly","2020-M08",""
"Indonesia","Clothing and footwear","Monthly","2020-M09",""
"Indonesia","Clothing and footwear","Monthly","2020-M10",""
"Indonesia","Clothing and footwear","Monthly","2020-M11",""
"Indonesia","Clothing and footwear","Monthly","2020-M12",""
"Indonesia","Clothing and footwear","Monthly","2021-M01",""
"Indonesia","Clothing and footwear","Monthly","2021-M02",""
"Indonesia","Clothing and footwear","Monthly","2021-M03",""
"Indonesia","Clothing and footwear","Monthly","2021-M04",""
"Indonesia","Clothing and footwear","Monthly","2021-M05",""
"Indonesia","Clothing and footwear","Monthly","2021-M06",""
"Indonesia","Clothing and footwear","Monthly","2021-M07",""
"Indonesia","Clothing and footwear","Monthly","2021-M08",""
"Indonesia","Clothing and footwear","Monthly","2021-M09",""
"Indonesia","Clothing and footwear","Monthly","2021-M10",""
"Indonesia","Clothing and footwear","Monthly","2021-M11",""
"Indonesia","Clothing and footwear","Monthly","2021-M12",""
"Indonesia","Clothing and footwear","Monthly","2022-M01",""
"Indonesia","Clothing and footwear","Monthly","2022-M02",""
"Indonesia","Clothing and footwear","Monthly","2022-M03",""
"Indonesia","Clothing and footwear","Monthly","2022-M04",""
"Indonesia","Clothing and footwear","Monthly","2022-M05",""
"Indonesia","Clothing and footwear","Monthly","2022-M06",""
"Indonesia","Clothing and footwear","Monthly","2022-M07",""
"Indonesia","Clothing and footwear","Monthly","2022-M08",""
"Indonesia","Clothing and footwear","Monthly","2022-M09",""
"Indonesia","Clothing and footwear","Monthly","2022-M10",""
"Indonesia","Clothing and footwear","Monthly","2022-M11",""
"Indonesia","Clothing and footwear","Monthly","2022-M12",""
"Indonesia","Clothing and footwear","Monthly","2023-M01",""
"Indonesia","Clothing and footwear","Monthly","2023-M02",""
"Indonesia","Clothing and footwear","Monthly","2023-M03",""
"Indonesia","Clothing and footwear","Monthly","2023-M04",""
"Indonesia","Clothing and footwear","Monthly","2023-M05",""
"Indonesia","Clothing and footwear","Monthly","2023-M06",""
"Indonesia","Clothing and footwear","Monthly","2023-M07",""
"Indonesia","Clothing and footwear","Monthly","2023-M08",""
"Indonesia","Clothing and footwear","Monthly","2023-M09",""
"Indonesia","Clothing and footwear","Monthly","2023-M10",""
"Indonesia","Clothing and footwear","Monthly","2023-M11",""
"Indonesia","Clothing and footwear","Monthly","2023-M12",""
"Indonesia","Clothing and footwear","Monthly","2024-M01",""
"Indonesia","Clothing and footwear","Monthly","2024-M02",""
"Indonesia","Clothing and footwear","Monthly","2024-M03",""
"Indonesia","Clothing and footwear","Monthly","2024-M04",""
"Indonesia","Clothing and footwear","Monthly","2024-M05",""
"Indonesia","Clothing and footwear","Monthly","2024-M06",""
"Indonesia","Clothing and footwear","Monthly","2024-M07",""
"Indonesia","Clothing and footwear","Monthly","2024-M08",""
"Indonesia","Clothing and footwear","Monthly","2024-M09",""
"Indonesia","Clothing and footwear","Monthly","2024-M10",""
"Indonesia","Clothing and footwear","Monthly","2024-M11",""
"Indonesia","Clothing and footwear","Monthly","2024-M12",""
"Indonesia","Clothing and footwear","Monthly","2025-M01",""
"Indonesia","Clothing and footwear","Monthly","2025-M02",""
"Indonesia","Clothing and footwear","Monthly","2025-M03",""
"Indonesia","Clothing and footwear","Monthly","2025-M04",""
"Indonesia","Clothing and footwear","Monthly","2025-M05",""
"Indonesia","Clothing and footwear","Monthly","2025-M06",""
"Indonesia","Clothing and footwear","Monthly","2025-M07",""
"Indonesia","Clothing and footwear","Monthly","2025-M08",""
"Indonesia","Clothing and footwear","Monthly","2025-M09",""
"Indonesia","Clothing and footwear","Monthly","2025-M10",""
"Indonesia","Clothing and footwear","Monthly","2025-M11",""
"Indonesia","Restaurants and hotels","Monthly","2011-M01",""
"Indonesia","Restaurants and hotels","Monthly","2011-M02",""
"Indonesia","Restaurants and hotels","Monthly","2011-M03",""
"Indonesia","Restaurants and hotels","Monthly","2011-M04",""
"Indonesia","Restaurants and hotels","Monthly","2011-M05",""
"Indonesia","Restaurants and hotels","Monthly","2011-M06",""
"Indonesia","Restaurants and hotels","Monthly","2011-M07",""
"Indonesia","Restaurants and hotels","Monthly","2011-M08",""
"Indonesia","Restaurants and hotels","Monthly","2011-M09",""
"Indonesia","Restaurants and hotels","Monthly","2011-M10",""
"Indonesia","Restaurants and hotels","Monthly","2011-M11",""
"Indonesia","Restaurants and hotels","Monthly","2011-M12",""
"Indonesia","Restaurants and hotels","Monthly","2012-M01",""
"Indonesia","Restaurants and hotels","Monthly","2012-M02",""
"Indonesia","Restaurants and hotels","Monthly","2012-M03",""
"Indonesia","Restaurants and hotels","Monthly","2012-M04",""
"Indonesia","Restaurants and hotels","Monthly","2012-M05",""
"Indonesia","Restaurants and hotels","Monthly","2012-M06",""
"Indonesia","Restaurants and hotels","Monthly","2012-M07",""
"Indonesia","Restaurants and hotels","Monthly","2012-M08",""
"Indonesia","Restaurants and hotels","Monthly","2012-M09",""
"Indonesia","Restaurants and hotels","Monthly","2012-M10",""
"Indonesia","Restaurants and hotels","Monthly","2012-M11",""
"Indonesia","Restaurants and hotels","Monthly","2012-M12",""
"Indonesia","Restaurants and hotels","Monthly","2013-M01",""
"Indonesia","Restaurants and hotels","Monthly","2013-M02",""
"Indonesia","Restaurants and hotels","Monthly","2013-M03",""
"Indonesia","Restaurants and hotels","Monthly","2013-M04",""
"Indonesia","Restaurants and hotels","Monthly","2013-M05",""
"Indonesia","Restaurants and hotels","Monthly","2013-M06",""
"Indonesia","Restaurants and hotels","Monthly","2013-M07",""
"Indonesia","Restaurants and hotels","Monthly","2013-M08",""
"Indonesia","Restaurants and hotels","Monthly","2013-M09",""
"Indonesia","Restaurants and hotels","Monthly","2013-M10",""
"Indonesia","Restaurants and hotels","Monthly","2013-M11",""
"Indonesia","Restaurants and hotels","Monthly","2013-M12",""
"Indonesia","Restaurants and hotels","Monthly","2014-M01",""
"Indonesia","Restaurants and hotels","Monthly","2014-M02",""
"Indonesia","Restaurants and hotels","Monthly","2014-M03",""
"Indonesia","Restaurants and hotels","Monthly","2014-M04",""
"Indonesia","Restaurants and hotels","Monthly","2014-M05",""
"Indonesia","Restaurants and hotels","Monthly","2014-M06",""
"Indonesia","Restaurants and hotels","Monthly","2014-M07",""
"Indonesia","Restaurants and hotels","Monthly","2014-M08",""
"Indonesia","Restaurants and hotels","Monthly","2014-M09",""
"Indonesia","Restaurants and hotels","Monthly","2014-M10",""
"Indonesia","Restaurants and hotels","Monthly","2014-M11",""
"Indonesia","Restaurants and hotels","Monthly","2014-M12",""
"Indonesia","Restaurants and hotels","Monthly","2015-M01",""
"Indonesia","Restaurants and hotels","Monthly","2015-M02",""
"Indonesia","Restaurants and hotels","Monthly","2015-M03",""
"Indonesia","Restaurants and hotels","Monthly","2015-M04",""
"Indonesia","Restaurants and hotels","Monthly","2015-M05",""
"Indonesia","Restaurants and hotels","Monthly","2015-M06",""
"Indonesia","Restaurants and hotels","Monthly","2015-M07",""
"Indonesia","Restaurants and hotels","Monthly","2015-M08",""
"Indonesia","Restaurants and hotels","Monthly","2015-M09",""
"Indonesia","Restaurants and hotels","Monthly","2015-M10",""
"Indonesia","Restaurants and hotels","Monthly","2015-M11",""
"Indonesia","Restaurants and hotels","Monthly","2015-M12",""
"Indonesia","Restaurants and hotels","Monthly","2016-M01",""
"Indonesia","Restaurants and hotels","Monthly","2016-M02",""
"Indonesia","Restaurants and hotels","Monthly","2016-M03",""
"Indonesia","Restaurants and hotels","Monthly","2016-M04",""
"Indonesia","Restaurants and hotels","Monthly","2016-M05",""
"Indonesia","Restaurants and hotels","Monthly","2016-M06",""
"Indonesia","Restaurants and hotels","Monthly","2016-M07",""
"Indonesia","Restaurants and hotels","Monthly","2016-M08",""
"Indonesia","Restaurants and hotels","Monthly","2016-M09",""
"Indonesia","Restaurants and hotels","Monthly","2016-M10",""
"Indonesia","Restaurants and hotels","Monthly","2016-M11",""
"Indonesia","Restaurants and hotels","Monthly","2016-M12",""
"Indonesia","Restaurants and hotels","Monthly","2017-M01",""
"Indonesia","Restaurants and hotels","Monthly","2017-M02",""
"Indonesia","Restaurants and hotels","Monthly","2017-M03",""
"Indonesia","Restaurants and hotels","Monthly","2017-M04",""
"Indonesia","Restaurants and hotels","Monthly","2017-M05",""
"Indonesia","Restaurants and hotels","Monthly","2017-M06",""
"Indonesia","Restaurants and hotels","Monthly","2017-M07",""
"Indonesia","Restaurants and hotels","Monthly","2017-M08",""
"Indonesia","Restaurants and hotels","Monthly","2017-M09",""
"Indonesia","Restaurants and hotels","Monthly","2017-M10",""
"Indonesia","Restaurants and hotels","Monthly","2017-M11",""
"Indonesia","Restaurants and hotels","Monthly","2017-M12",""
"Indonesia","Restaurants and hotels","Monthly","2018-M01",""
"Indonesia","Restaurants and hotels","Monthly","2018-M02",""
"Indonesia","Restaurants and hotels","Monthly","2018-M03",""
"Indonesia","Restaurants and hotels","Monthly","2018-M04",""
"Indonesia","Restaurants and hotels","Monthly","2018-M05",""
"Indonesia","Restaurants and hotels","Monthly","2018-M06",""
"Indonesia","Restaurants and hotels","Monthly","2018-M07",""
"Indonesia","Restaurants and hotels","Monthly","2018-M08",""
"Indonesia","Restaurants and hotels","Monthly","2018-M09",""
"Indonesia","Restaurants and hotels","Monthly","2018-M10",""
"Indonesia","Restaurants and hotels","Monthly","2018-M11",""
"Indonesia","Restaurants and hotels","Monthly","2018-M12",""
"Indonesia","Restaurants and hotels","Monthly","2019-M01",""
"Indonesia","Restaurants and hotels","Monthly","2019-M02",""
"Indonesia","Restaurants and hotels","Monthly","2019-M03",""
"Indonesia","Restaurants and hotels","Monthly","2019-M04",""
"Indonesia","Restaurants and hotels","Monthly","2019-M05",""
"Indonesia","Restaurants and hotels","Monthly","2019-M06",""
"Indonesia","Restaurants and hotels","Monthly","2019-M07",""
"Indonesia","Restaurants and hotels","Monthly","2019-M08",""
"Indonesia","Restaurants and hotels","Monthly","2019-M09",""
"Indonesia","Restaurants and hotels","Monthly","2019-M10",""
"Indonesia","Restaurants and hotels","Monthly","2019-M11",""
"Indonesia","Restaurants and hotels","Monthly","2019-M12",""
"Indonesia","Restaurants and hotels","Monthly","2020-M01",""
"Indonesia","Restaurants and hotels","Monthly","2020-M02",""
"Indonesia","Restaurants and hotels","Monthly","2020-M03",""
"Indonesia","Restaurants and hotels","Monthly","2020-M04",""
"Indonesia","Restaurants and hotels","Monthly","2020-M05",""
"Indonesia","Restaurants and hotels","Monthly","2020-M06",""
"Indonesia","Restaurants and hotels","Monthly","2020-M07",""
"Indonesia","Restaurants and hotels","Monthly","2020-M08",""
"Indonesia","Restaurants and hotels","Monthly","2020-M09",""
"Indonesia","Restaurants and hotels","Monthly","2020-M10",""
"Indonesia","Restaurants and hotels","Monthly","2020-M11",""
"Indonesia","Restaurants and hotels","Monthly","2020-M12",""
"Indonesia","Restaurants and hotels","Monthly","2021-M01",""
"Indonesia","Restaurants and hotels","Monthly","2021-M02",""
"Indonesia","Restaurants and hotels","Monthly","2021-M03",""
"Indonesia","Restaurants and hotels","Monthly","2021-M04",""
"Indonesia","Restaurants and hotels","Monthly","2021-M05",""
"Indonesia","Restaurants and hotels","Monthly","2021-M06",""
"Indonesia","Restaurants and hotels","Monthly","2021-M07",""
"Indonesia","Restaurants and hotels","Monthly","2021-M08",""
"Indonesia","Restaurants and hotels","Monthly","2021-M09",""
"Indonesia","Restaurants and hotels","Monthly","2021-M10",""
"Indonesia","Restaurants and hotels","Monthly","2021-M11",""
"Indonesia","Restaurants and hotels","Monthly","2021-M12",""
"Indonesia","Restaurants and hotels","Monthly","2022-M01",""
"Indonesia","Restaurants and hotels","Monthly","2022-M02",""
"Indonesia","Restaurants and hotels","Monthly","2022-M03",""
"Indonesia","Restaurants and hotels","Monthly","2022-M04",""
"Indonesia","Restaurants and hotels","Monthly","2022-M05",""
"Indonesia","Restaurants and hotels","Monthly","2022-M06",""
"Indonesia","Restaurants and hotels","Monthly","2022-M07",""
"Indonesia","Restaurants and hotels","Monthly","2022-M08",""
"Indonesia","Restaurants and hotels","Monthly","2022-M09",""
"Indonesia","Restaurants and hotels","Monthly","2022-M10",""
"Indonesia","Restaurants and hotels","Monthly","2022-M11",""
"Indonesia","Restaurants and hotels","Monthly","2022-M12",""
"Indonesia","Restaurants and hotels","Monthly","2023-M01",""
"Indonesia","Restaurants and hotels","Monthly","2023-M02",""
"Indonesia","Restaurants and hotels","Monthly","2023-M03",""
"Indonesia","Restaurants and hotels","Monthly","2023-M04",""
"Indonesia","Restaurants and hotels","Monthly","2023-M05",""
"Indonesia","Restaurants and hotels","Monthly","2023-M06",""
"Indonesia","Restaurants and hotels","Monthly","2023-M07",""
"Indonesia","Restaurants and hotels","Monthly","2023-M08",""
"Indonesia","Restaurants and hotels","Monthly","2023-M09",""
"Indonesia","Restaurants and hotels","Monthly","2023-M10",""
"Indonesia","Restaurants and hotels","Monthly","2023-M11",""
"Indonesia","Restaurants and hotels","Monthly","2023-M12",""
"Indonesia","Restaurants and hotels","Monthly","2024-M01",""
"Indonesia","Restaurants and hotels","Monthly","2024-M02",""
"Indonesia","Restaurants and hotels","Monthly","2024-M03",""
"Indonesia","Restaurants and hotels","Monthly","2024-M04",""
"Indonesia","Restaurants and hotels","Monthly","2024-M05",""
"Indonesia","Restaurants and hotels","Monthly","2024-M06",""
"Indonesia","Restaurants and hotels","Monthly","2024-M07",""
"Indonesia","Restaurants and hotels","Monthly","2024-M08",""
"Indonesia","Restaurants and hotels","Monthly","2024-M09",""
"Indonesia","Restaurants and hotels","Monthly","2024-M10",""
